"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL IMPORTADO","2024-09-20","2024-09-20",12001,"CHAMICAL","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","MILAGRO","LA RIOJA","Masculino","1995","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",12001,"CHAMICAL","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","CHAMICAL","LA RIOJA","Femenino","1997","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-09","2024-09-09",13008,"SAN RAFAEL Nº 2","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Jurídica","SAN RAFAEL","MENDOZA","No aplica","2024","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-03","2024-09-03",13013,"MENDOZA Nº 07","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Jurídica","VISTALBA","MENDOZA","No aplica","2019","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",13008,"SAN RAFAEL Nº 2","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Jurídica","SAN RAFAEL","MENDOZA","No aplica","2024","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-13","2024-09-13",13009,"GENERAL SAN MARTIN Nº 2","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","SAN MARTIN","MENDOZA","Femenino","1953","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",12002,"CHILECITO","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","773","ONIX PLUS 1.2 MT","1","Privado","Física","CHILECITO","LA RIOJA","Masculino","1991","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",11003,"SANTA ROSA Nº 1","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1994","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-03","2024-09-03",13013,"MENDOZA Nº 07","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","MAYOR DRUMMOND","MENDOZA","Masculino","1975","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-09","2024-09-09",11009,"GENERAL PICO Nº 2","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","759","ONIX PLUS 1.4 MT JOY BLACK","1","Privado","Física","GENERAL PICO","LA PAMPA","Masculino","1950","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-09","2024-09-09",11009,"GENERAL PICO Nº 2","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","759","ONIX PLUS 1.4 MT JOY BLACK","1","Privado","Física","GENERAL PICO","LA PAMPA","Masculino","1950","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-19","2024-09-19",12003,"LA RIOJA Nº 1","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","CHAMICAL","LA RIOJA","Masculino","1985","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-19","2024-09-19",12003,"LA RIOJA Nº 1","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B30","ETIOS XLS PACK 1.5 6M/T","1","Privado","Física","LA RIOJA","LA RIOJA","Masculino","1959","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",13009,"GENERAL SAN MARTIN Nº 2","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","SAN MARTIN","MENDOZA","Masculino","1980","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-19","2024-09-19",12003,"LA RIOJA Nº 1","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B35","COROLLA XEI HEV 1.8 ECVT","1","Privado","Física","MALLIGASTA","LA RIOJA","Femenino","1947","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",12006,"LA RIOJA Nº 4","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Física","LA RIOJA","LA RIOJA","Femenino","1956","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-20","2024-09-20",11003,"SANTA ROSA Nº 1","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1958","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-23","2024-09-23",11006,"GUATRACHE","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","780","NUEVO VIRTUS MSI MT","1","Privado","Física","ALPACHIRI","LA PAMPA","Femenino","1966","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-20","2024-09-20",13005,"TUNUYAN","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","790","SENTRA 2.0 ADVANCE CVT","1","Privado","Física","VISTA FLORES","MENDOZA","Femenino","1981","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13012,"MENDOZA Nº 06","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Jurídica","GODOY CRUZ","MENDOZA","No aplica","2021","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",11005,"REALICO","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","INGENIERO LUIGGI","LA PAMPA","Masculino","1977","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-13","2024-09-13",13004,"SAN RAFAEL Nº 1","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","CIUDAD","MENDOZA","Masculino","1946","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",11006,"GUATRACHE","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","770","VENTO GLI 350TSI DSG","1","Privado","Física","GUATRACHE","LA PAMPA","Masculino","1974","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-03","2024-09-03",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","6TA SECCION RESIDENCIAL NORTE","MENDOZA","Masculino","1989","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-10","2024-09-10",11009,"GENERAL PICO Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","GENERAL PICO","LA PAMPA","Masculino","1982","ARGENTINA",50,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",13003,"GENERAL SAN MARTIN Nº 1","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Jurídica","SAN MARTIN","MENDOZA","No aplica","2004","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-10","2024-09-10",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Jurídica","CATRILO","LA PAMPA","No aplica","1984","No aplica",100,"42",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13001,"MENDOZA Nº 01","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","6ª  SECCION RESIDENCIAL NORTE","MENDOZA","Masculino","1964","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A13","YARIS XLS PACK 1.5 CVT","1","Privado","Física","SANTA ROSA","LA PAMPA","Femenino","1974","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",12003,"LA RIOJA Nº 1","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","780","NUEVO VIRTUS MSI MT","1","Privado","Física","CHEPES","LA RIOJA","Masculino","1968","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",11009,"GENERAL PICO Nº 2","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","SPELUZZI","LA PAMPA","Masculino","1965","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",13011,"MENDOZA Nº 05","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1981","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-12","2024-09-12",13014,"MENDOZA Nº 08","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Jurídica","VISTALBA","MENDOZA","No aplica","2019","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-11","2024-09-11",11001,"GENERAL ACHA","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","780","NUEVO VIRTUS MSI MT","1","Privado","Física","25 DE MAYO","LA PAMPA","Masculino","2003","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-24","2024-09-24",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","10ª SECCION RESIDENCIAL LOS CERROS","MENDOZA","Masculino","1995","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-10","2024-09-10",12005,"LA RIOJA Nº 3","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","LA RIOJA","LA RIOJA","Femenino","1996","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","RUSSELL","MENDOZA","Masculino","1969","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13002,"MENDOZA Nº 02","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Jurídica","SAN JOSE","MENDOZA","No aplica","2007","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13002,"MENDOZA Nº 02","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Jurídica","SAN JOSE","MENDOZA","No aplica","2007","No aplica",100,"50",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13002,"MENDOZA Nº 02","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","780","VERSA 1.6 ADVANCE CVT","1","Privado","Física","JESUS NAZARENO","MENDOZA","Masculino","1985","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-10","2024-09-10",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Jurídica","CATRILO","LA PAMPA","No aplica","1984","No aplica",100,"42",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",10005,"LIB.GRAL.SAN MARTIN","Jujuy","Importado","2024","02","SEDAN 4 PUERTAS","018","BMW","585","M340I XDRIVE","1","Privado","Física","CALILEGUA","JUJUY","Masculino","1980","ARGENTINA",100,"38","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",11003,"SANTA ROSA Nº 1","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","TOAY","LA PAMPA","Masculino","1960","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-26","2024-09-26",13006,"GENERAL ALVEAR","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","ALVEAR OESTE","MENDOZA","Masculino","1951","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-11","2024-09-11",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1959","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-09","2024-09-09",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","TOAY","LA PAMPA","Masculino","1984","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-06","2024-09-06",11008,"SANTA ROSA Nº 2","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","SANTA ROSA","LA PAMPA","Masculino","1991","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-24","2024-09-24",11004,"VICTORICA","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","SANTA ISABEL","LA PAMPA","Femenino","1965","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-23","2024-09-23",13001,"MENDOZA Nº 01","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","FRAY LUIS BELTRAN","MENDOZA","Femenino","1954","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-06","2024-09-06",13010,"MENDOZA Nº 04","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","BUENA NUEVA","MENDOZA","Masculino","1968","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",13011,"MENDOZA Nº 05","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1956","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-13","2024-09-13",11011,"GENERAL PICO Nº 3","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","770","VENTO GLI 350TSI DSG","1","Privado","Física","EDUARDO CASTEX","LA PAMPA","Femenino","1963","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-18","2024-09-18",12004,"LA RIOJA Nº 2","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","LA RIOJA","LA RIOJA","Masculino","1982","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-11","2024-09-11",12001,"CHAMICAL","La Rioja","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A76","YARIS XLS 1.5 CVT","1","Privado","Física","OLTA","LA RIOJA","Femenino","1945","ARGENTINA",100,"46","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",11005,"REALICO","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A15","YARIS XLS 1.5 6M/T","1","Privado","Física","REALICO","LA PAMPA","Femenino","1952","ARGENTINA",50,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-10","2024-09-10",13005,"TUNUYAN","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","TUNUYAN","MENDOZA","Femenino","1990","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-05","2024-09-05",13010,"MENDOZA Nº 04","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","908","ETIOS X 1.5 6M/T","1","Privado","Física","VILLA NUEVA","MENDOZA","Masculino","1978","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",13013,"MENDOZA Nº 07","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1997","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",13013,"MENDOZA Nº 07","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","CARRODILLA","MENDOZA","Masculino","1970","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",11011,"GENERAL PICO Nº 3","La Pampa","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A15","YARIS XLS 1.5 6M/T","1","Privado","Física","EDUARDO CASTEX","LA PAMPA","Femenino","1954","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",11011,"GENERAL PICO Nº 3","La Pampa","Importado","2024","02","SEDAN 4 PUERTAS","018","BMW","002","320 I","1","Privado","Física","QUEMU QUEMU","LA PAMPA","Masculino","1987","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-04","2024-09-04",10006,"SAN SALVADOR DE JUJUY Nº 3","Jujuy","Importado","2024","02","SEDAN 4 PUERTAS","092","MERCEDES BENZ","D89","C 300 MHEV","1","Privado","Jurídica","SAN SALVADOR DE JUJUY","JUJUY","No aplica","2016","No aplica",100,"38",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-23","2024-09-23",13011,"MENDOZA Nº 05","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","MAYOR DRUMMOND","MENDOZA","Masculino","1975","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13001,"MENDOZA Nº 01","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","6ª SECCION RESIDENCIAL NORTE","MENDOZA","Masculino","1989","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-20","2024-09-20",13005,"TUNUYAN","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","TUNUYAN","MENDOZA","Masculino","2005","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",14013,"POSADAS Nº 4","Misiones","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","POSADAS","MISIONES","Masculino","1979","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",14013,"POSADAS Nº 4","Misiones","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","770","ONIX PLUS 1.0T AT PREMIER","1","Privado","Física","POSADAS","MISIONES","Masculino","1977","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",14013,"POSADAS Nº 4","Misiones","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","MONTECARLO","MISIONES","Femenino","1963","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-26","2024-09-26",14011,"PUERTO IGUAZU","Misiones","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","781","NUEVO VIRTUS COMFORTLINE MSI MT","1","Privado","Física","PUERTO IGUAZU","MISIONES","Masculino","1981","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-16","2024-09-16",14012,"SAN VICENTE","Misiones","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","SAN VICENTE","MISIONES","Masculino","1959","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-17","2024-09-17",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","MAIPU","MENDOZA","Masculino","1975","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",15001,"NEUQUEN Nº 1","Neuquén","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","781","NUEVO VIRTUS COMFORTLINE MSI MT","1","Privado","Jurídica","NEUQUEN","NEUQUEN","No aplica","1997","No aplica",100,"58",""
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","024","CHEVROLET","783","ONIX PLUS 1.0T MT LTZ","1","Privado","Física","GOBERNADOR BENEGAS","MENDOZA","Femenino","1972","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-11","2024-09-11",13015,"MENDOZA Nº 09","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A74","COROLLA 2.0 XLI CVT","1","Privado","Física","LAS HERAS","MENDOZA","Masculino","1980","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B95","COROLLA HEV 1.8 SEG ECVT","1","Privado","Física","COQUIMBITO","MENDOZA","Femenino","1960","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-20","2024-09-20",13015,"MENDOZA Nº 09","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","B97","COROLLA HEV 1.8 XEI ECVT","1","Privado","Física","LAS HERAS","MENDOZA","Femenino","1954","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-26","2024-09-26",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2023","02","SEDAN 4 PUERTAS","130","TOYOTA","A70","COROLLA 2.0 XEI CVT","1","Privado","Física","VILLA NUEVA","MENDOZA","Masculino","1989","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-26","2024-09-26",14011,"PUERTO IGUAZU","Misiones","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A13","YARIS XLS PACK 1.5 CVT","1","Privado","Física","PUERTO ESPERANZA","MISIONES","Masculino","1987","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-09","2024-09-09",14011,"PUERTO IGUAZU","Misiones","Protocolo 21","2024","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Física","PUERTO IGUAZU","MISIONES","Masculino","1971","ARGENTINA",100,"54","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-25","2024-09-25",13021,"MENDOZA Nº 13","Mendoza","Protocolo 21","2024","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","780","NUEVO VIRTUS MSI MT","1","Privado","Física","POLVAREDAS","MENDOZA","Masculino","1975","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-30","2024-09-30",13015,"MENDOZA Nº 09","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","LUZURIAGA","MENDOZA","Masculino","1982","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL IMPORTADO","2024-09-27","2024-09-27",13022,"GENERAL SAN MARTIN Nº 3","Mendoza","Importado","2024","02","SEDAN 4 PUERTAS","102","NISSAN","784","VERSA 1.6 SENSE MT","1","Privado","Física","SAN MARTIN","MENDOZA","Femenino","1984","ARGENTINA",100,"50","ARG"
